Клотримазол крем для наружного применения 1% 20 г туба 1 шт.;https://sc.api.megapteka.ru/items/28/20/a479de6afbae70f1cabbffd70fef0824e1937693d43dc5718c469b78f6a696f7.jpg;228 ₽;Акушерство. Гинекология;Клотримазолакос, Канизон, Клотримазол, Клотримазолвертекс, Фунгицип;Однородная мазь белого или почти белого цвета.;{'Алоэ': ['Набережные Челны, Автозаводский пр-кт, 62', 'Набережные Челны, пр-кт Автозаводской, 17']}
Клотримазол раствор для наружного применения 1% 15 мл флакон 1 шт.;https://sc.api.megapteka.ru/items/aa/25/f353a28188b7442c31439a590ed0804d40fd63551e4c9dd88777bb72c06bbfcb-cmpr.jpg;248 ₽;Акушерство. Гинекология;У данного лекарства нет аналогов;Бесцветный, прозрачный водный раствор.;{'АптекаПлюс': ['Набережные Челны, ул. Шамиля Усманова, 36Б', 'Набережные Челны, ул. Набережночелнинский, 7', 'Набережные Челны, пр-кт Раиса Беляева, 45А'], 'Цена красна': ['Набережные Челны, пр-кт Московский, 105, 4/03'], 'Аптека Апрель': ['Набережные Челны, пр-кт Набережночелнинский, 51', 'Набережные Челны, пр-кт Автозаводский, 29', 'Набережные Челны, пр-кт Сююмбике, 67Б', 'Набережные Челны, пр-кт Мусы Джалиля, 68', 'Набережные Челны, пр-кт Сююмбике, 65/35'], 'Низкие цены': ['Набережные Челны, ул. Гидростроителей, 9']}
Клотримазол-Тева крем для наружного применения 1% 30 г туба 1 шт.;https://sc.api.megapteka.ru/items/teva/2c836590-90be-11ec-bbfa-ee8ed3732bc9-cmpr.jpg;259 ₽;Акушерство. Гинекология;Клотримазолакос, Канизон, Клотримазол, Клотримазолвертекс, Фунгицип;Однородный крем белого цвета.;{'Планета Здоровья': ['Набережные Челны, пр-кт Мусы Джалиля, 74', 'Набережные Челны, ул. Мира, 24', 'Набережные Челны, пр-кт Мира, 52/16 компл.3/01', 'Набережные Челны, пр-кт Чулман, 33', 'Набережные Челны, ул. Яшьлек, 14'], 'Экона': ['Набережные Челны, пр-кт Московский, 129/5'], 'Будь Здоров!': ['Набережные Челны, б-р Главмосстроевцев, 5, пом.2'], 'Цена красна': ['Набережные Челны, пр-кт Московский, 105, 4/03'], 'Аптека Фармаимпекс': ['Набережные Челны, пр-кт Раиса Беляева, 12'], 'Бережная аптека': ['Набережные Челны, б-р Кереселидзе, 6/09']}
Клотримазол раствор для наружного применения 1% 15 мл флакон 1 шт.;https://sc.api.megapteka.ru/items/75/d1/a6dadf3f646392d50d2e41669950fa3decebae180186856fd47e2f5e66aba81d.jpg;294,40 ₽;Акушерство. Гинекология;У данного лекарства нет аналогов;Бесцветный, прозрачный водный раствор.;{'АптекаПлюс': ['Набережные Челны, пр-кт Московский, 86', 'Набережные Челны, ул. Шамиля Усманова, 36Б', 'Набережные Челны, пр-кт Набережночелнинский, 51'], 'Низкие цены': ['Набережные Челны, ул. Гидростроителей, 9', 'Набережные Челны, ул. Шамиля Усманова, 47'], 'Цена красна': ['Набережные Челны, пр-кт Московский, 105, 4/03'], 'Алоэ': ['Набережные Челны, Автозаводский пр-кт, 62', 'Набережные Челны, пр-кт Набережночелнинский, 13А']}
Клотримазол-Акрихин раствор для наружного применения 1% 15 мл флакон 1 шт.;https://sc.api.megapteka.ru/items/squares/d0/74/d074c286a3cc6f60c4e27c85195a60540dc6e894f516a0cbd11cb113e2fc0bdf.jpg;312 ₽;Акушерство. Гинекология;Клотримазолакос, Канизон, Клотримазол, Клотримазолвертекс, Фунгицип;Таблетки белого или почти белого цвета, овальной формы, двояковыпуклые.;{'Планета Здоровья': ['Набережные Челны, пр-кт Мира, 50/15', 'Набережные Челны, ул. Виктора Полякова, 20Г'], 'АптекаПлюс': ['Набережные Челны, пр-кт Набережночелнинский, 51'], 'Магнит': ['Набережные Челны, ул. Казанский пр-кт, 118/2', 'Набережные Челны, ул. Шамиля Усманова, 50', 'Набережные Челны, пр-кт Раиса Беляева, 12Д', 'Набережные Челны, пр-кт Дружбы Народов,11А', 'Набережные Челны, пр-кт Московский, 133А'], 'Алоэ': ['Набережные Челны, пр-кт Автозаводской, 17', 'Набережные Челны, пр-кт Набережночелнинский, 13А']}
Клотримазол раствор для наружного применения 1% 15 мл флакон 1 шт.;https://sc.api.megapteka.ru/items/66/2c/e83e5a4912e143313dec6b0535018e7a143eba52546896923746aabc42df6e75.jpg;331,10 ₽;Акушерство. Гинекология;У данного лекарства нет аналогов;Бесцветный, прозрачный водный раствор.;{'Низкие цены': ['Набережные Челны, ул. Шамиля Усманова, 47', 'Набережные Челны, ул. Гидростроителей, 9'], 'АптекаПлюс': ['Набережные Челны, пр-кт Автозаводский, 29', 'Набережные Челны, пр-кт Мусы Джалиля, 47А', 'Набережные Челны, ул. Шамиля Усманова, 36Б']}
Синтомицин линимент 10% 25 г туба 1 шт.;https://sc.api.megapteka.ru/items/75/62/a9536cb486ec8f645047021ec871d9b4904d81282b4e52ce63dd2deed781b684.jpg;44,60 ₽;Акушерство. Гинекология;Глицеринагаммиакараствормлэтиловыйспиртмлводадистиллированнаядомл, Жидкостьдлярук, Аммиакглицеролэтанол;раствор для наружного применения [спиртовой];{'АптекаПлюс': ['Набережные Челны, пр-кт Набережночелнинский, 51'], 'Аптека Апрель': ['Набережные Челны, пр-кт Сююмбике, 67Б', 'Набережные Челны, пр-кт Московский, 140Б', 'Набережные Челны, пр-кт Хасана Туфана, 26', 'Набережные Челны, пос. ЗЯБ, ул. Комарова, 24А', 'Набережные Челны, ул. Шамиля Усманова, 119А', 'Набережные Челны, пр-кт Сююмбике, 49/1']}
Синтомицин линимент 10% 25 г туба 1 шт.;https://sc.api.megapteka.ru/items/70/29/d23614614cf879f958f8cb6900f70e1fa6c484f5054d962bca3b31d3e3105e4b-cmpr.jpg;48 ₽;Акушерство. Гинекология;Глицеринагаммиакараствормлэтиловыйспиртмлводадистиллированнаядомл, Жидкостьдлярук, Аммиакглицеролэтанол;раствор для наружного применения [спиртовой];{'АптекаПлюс': ['Набережные Челны, пр-кт Московский, 86', 'Набережные Челны, ул. Шамиля Усманова, 36Б', 'Набережные Челны, ул. Набережночелнинский, 7', 'Набережные Челны, пр-кт Набережночелнинский, 51'], 'Планета Здоровья': ['Набережные Челны, ул. Виктора Полякова, 20Г', 'Набережные Челны, пр-кт Мусы Джалиля, 74', 'Набережные Челны, пр-кт Сююмбике, 53', 'Набережные Челны, пр-кт Мира, 50/15'], 'Экона': ['Набережные Челны, пр-кт Московский, 181'], 'Аптека Фармаимпекс': ['Набережные Челны, пр-кт Раиса Беляева, 12']}
Синтомицин линимент 10% 25 г туба 1 шт.;https://sc.api.megapteka.ru/items/e3/d3/ce9c29eba611981dfccafef846d830d9e293ff5fcd229056f31143bff9d49b0a.jpg;53 ₽;Акушерство. Гинекология;Глицеринагаммиакараствормлэтиловыйспиртмлводадистиллированнаядомл, Жидкостьдлярук, Аммиакглицеролэтанол;раствор для наружного применения [спиртовой];{'Магнит': ['Набережные Челны, пр-кт Московский, 133А', 'Набережные Челны, ул. Казанский пр-кт, 118/2', 'Набережные Челны, пр-кт Дружбы Народов,11А', 'Набережные Челны, пр-кт Раиса Беляева, 12Д'], 'Аптека Апрель': ['Набережные Челны, ул. Тан, 211А', 'Набережные Челны, пр-кт Автозаводский, 24/1', 'Набережные Челны, ул. Шамиля Усманова, 119А', 'Набережные Челны, пр-кт Московский, 140Б', 'Набережные Челны, Сармановский тракт, 66', 'Набережные Челны, пр-кт Московский, 157Б']}
Синтомицин линимент 10% 25 г туба 1 шт.;https://sc.api.megapteka.ru/items/squares/75/61/7561817b536dad2904b9bd08321dded2a8cc84d214b7e5c455866171ccb67fbf.jpg;69 ₽;Акушерство. Гинекология;Глицеринагаммиакараствормлэтиловыйспиртмлводадистиллированнаядомл, Жидкостьдлярук, Аммиакглицеролэтанол;раствор для наружного применения [спиртовой];{'Аптека Апрель': ['Набережные Челны, ул. им. Комарова, 18', 'Набережные Челны, пр-кт Автозаводский, 23Б', 'Набережные Челны, 6-й комплекс, 1, пр-кт Мира, 50/15', 'Набережные Челны, пр-кт Автозаводский, 29', 'Набережные Челны, пр-кт Автозаводский, 59', 'Набережные Челны, пр-кт Набережночелнинский, 51', 'Набережные Челны, ул. Тан, 211А', 'Набережные Челны, пр-кт Московский, 157Б', 'Набережные Челны, пр-кт Мира, 25А', 'Набережные Челны, ул. Аркылы, 19']}
Синтомицин линимент 10% 25 г туба 1 шт.;https://sc.api.megapteka.ru/items/squares/stada/75ec9caa-9181-11e7-809c-c860005ec2d7.jpg;136 ₽;Акушерство. Гинекология;Глицеринагаммиакараствормлэтиловыйспиртмлводадистиллированнаядомл, Жидкостьдлярук, Аммиакглицеролэтанол;раствор для наружного применения [спиртовой];{'Планета Здоровья': ['Набережные Челны, пр-кт Сююмбике, 53', 'Набережные Челны, 16-й комплекс, 1А/пр-кт Раиса Беляева, 28', 'Набережные Челны, ул. Вахитова, 14А', 'Набережные Челны, пр-кт Чулман, 33', 'Набережные Челны, ул. Яшьлек, 14', 'Набережные Челны, наб. Габдулы Тукая, 2', 'Набережные Челны, б-р Цветочный, 5', 'Набережные Челны, ул. Мира, 24', 'Набережные Челны, пр-кт Мира, 50/15'], 'Аптека Фармаимпекс': ['Набережные Челны, пр-кт Раиса Беляева, 12']}
Синтомицин суппозитории вагинальные 250 мг 10 шт.;https://sc.api.megapteka.ru/items/ac/af/dd0a46267895c86e381147cbad49de245ff1c49cf6da58cc4c22e5a638513ee8.jpg;165 ₽;Акушерство. Гинекология;Левомицетинреневал, Левомицетинлект, Левомицетинасукцинатнатрия, Синтомицин, Левомицетинкмп;Суппозитории от белого до белого с желтоватым или кремоватым оттенком цвета, торпедообразной формы, однородны на продольном срезе, без вкраплений, допускается наличие воронкообразного углубления.;{'Планета Здоровья': ['Набережные Челны, пр-кт Мира, 52/16 компл.3/01', 'Набережные Челны, пр-кт Сююмбике, 40', 'Набережные Челны, наб. Габдулы Тукая, 2', 'Набережные Челны, ул. Виктора Полякова, 20Г', 'Набережные Челны, ул. Вахитова, 14А', 'Набережные Челны, пр-кт Сююмбике, 53', 'Набережные Челны, пр-кт Мира, 50/15', 'Набережные Челны, пр-кт Мира, 65'], 'Алоэ': ['Набережные Челны, пр-кт Автозаводской, 17', 'Набережные Челны, Автозаводский пр-кт, 62']}
Крапивы двудомной листья фильтр-пакеты 1,5 г 20 шт.;https://sc.api.megapteka.ru/items/d5/2c/aed9ccd40fa0bd6735ab9cfcdba461ff82834add227a95ef414f31cf98c3d416.jpg;77 ₽;Акушерство. Гинекология;Крапивыдвудомнойлистья;Смесь кусочков листовых пластинок, черешков, редко - цветоносов, стеблей, отдельных цветков (или их частей) и семян, проходящих сквозь сито с отверстиями размером 2 мм. Цвет порошка от серовато-зеленого до темно-зеленого, с беловатыми, коричневатыми, желтоватыми вкраплениями. Запах слабый. Вкус водного извлечения горьковатый.;{'Планета Здоровья': ['Набережные Челны, пр-кт Мира, 52/16 компл.3/01', 'Набережные Челны, 16-й комплекс, 1А/пр-кт Раиса Беляева, 28', 'Набережные Челны, наб. Габдулы Тукая, 2', 'Набережные Челны, б-р Цветочный, 5', 'Набережные Челны, пр-кт Мира, 65', 'Набережные Челны, пр-кт Мира, 50/15', 'Набережные Челны, ул. Мира, 24', 'Набережные Челны, пр-кт Сююмбике, 53'], 'Алоэ': ['Набережные Челны, ул. Татарстан, 16']}
Крапивы листья фильтр-пакеты 1,5 г 20 шт.;https://sc.api.megapteka.ru/items/squares/e3/21/e32139942afff2caf2ef04d8b2ddee6692a859154f8bc3aba126aa6c81a16a1c-cmpr.jpg;88 ₽;Акушерство. Гинекология;У данного лекарства нет аналогов;Измельченные листья темно-зеленого цвета.Запах слабый.Вкус водного извлечения горьковатый.;{'Аптека Апрель': ['Набережные Челны, пр-кт Набережночелнинский, 51'], 'Планета Здоровья': ['Набережные Челны, б-р Цветочный, 5', 'Набережные Челны, пр-кт Чулман, 33', 'Набережные Челны, 16-й комплекс, 1А/пр-кт Раиса Беляева, 28', 'Набережные Челны, пр-кт Сююмбике, 53'], 'Будь Здоров!': ['Набережные Челны, ул. Хади Такташа, 39, пом.2', 'Набережные Челны, пр-кт Московский, 80, пом.1'], 'Алоэ': ['Набережные Челны, пр-кт Набережночелнинский, 13А'], 'Магнит': ['Набережные Челны, пр-кт Раиса Беляева, 12Д', 'Набережные Челны, ул. Казанский пр-кт, 118/2']}
Крапивы листья БАД 1,5г 24 шт. ф/п;https://sun6-21.userapi.com/s/v1/ig2/wKZJ3Fs7S5m-zvmOfMo0NfHH_qBME7aslMq9u5liNB_Am49pJwShku47FUClMbQORzCBjNQTn4zVnPaj_Hnr7-cU.jpg?size=799x799&quality=96&crop=200,0,799,799&ava=1;100 ₽;Акушерство. Гинекология;У данного лекарства нет аналогов;Измельченные листья темно-зеленого цвета.Запах слабый.Вкус водного извлечения горьковатый.;{'Аптека Фармаимпекс': ['Набережные Челны, пр-кт Раиса Беляева, 12', 'Набережные Челны, пр-кт Сююмбике, 49/1'], 'Бережная аптека': ['Набережные Челны, б-р Кереселидзе, 6/09', 'Набережные Челны, Сармановский тракт, 56'], 'Экона': ['Набережные Челны, пр-кт Московский, 129/5', 'Набережные Челны, пр-кт Мусы Джалиля, 42А', 'Набережные Челны, пр-кт Мусы Джалиля, 60А', 'Набережные Челны, 6-й комплекс, 3', 'Набережные Челны, пр-кт Московский, 181', 'Набережные Челны, пр-кт Сююмбике, 64']}
Крапивы листья пачка 50 г 1 шт.;https://sc.api.megapteka.ru/items/squares/9b/25/9b25889dd67de4d16a91176fd569df2901b2d99aa6cc1d3d7cfc252bd2bc6a44-cmpr.jpg;101 ₽;Акушерство. Гинекология;Крапивыэкстрактжидкий, Крапивылистья;Смесь кусочков листовых пластинок, редко черешков, проходящих сквозь сито с отверстиями размером 7 мм. Цвет темно-зеленый. Запах слабый. Вкус водного извлечения горьковатый.;{'Магнит': ['Набережные Челны, пр-кт Московский, 133А', 'Набережные Челны, ул. Казанский пр-кт, 118/2', 'Набережные Челны, ул. Шамиля Усманова, 50', 'Набережные Челны, пр-кт Раиса Беляева, 12Д'], 'Аптека Апрель': ['Набережные Челны, пр-кт Московский, 140Б', 'Набережные Челны, ул. Шамиля Усманова, 119А', 'Набережные Челны, пр-кт Набережночелнинский, 51', 'Набережные Челны, пос. ЗЯБ, ул. Комарова, 24А'], 'Планета Здоровья': ['Набережные Челны, наб. Габдулы Тукая, 2', 'Набережные Челны, пр-кт Мира, 52/16 компл.3/01']}
Крапивы листья фильтр-пакеты 20 шт. Фитофарм;https://sc.api.megapteka.ru/items/squares/65/e9/65e9ed4457b180dc22bd823952bf49322794097a7c0c56712da49dbf9a532f05-cmpr.jpg;102 ₽;Акушерство. Гинекология;Крапивыэкстрактжидкий, Крапивылистья;Кусочки листьев различной формы, проходящие сквозь сито с отверстиями размером 2 мм.Цвет темно-зеленый. Запах слабый. Вкус водного извлечения горьковатый.;{'Экона': ['Набережные Челны, пр-кт Мусы Джалиля, 60А', 'Набережные Челны, 6-й комплекс, 3', 'Набережные Челны, пр-кт Московский, 181', 'Набережные Челны, пр-кт Московский, 129/5', 'Набережные Челны, пр-кт Мусы Джалиля, 42А'], 'Бережная аптека': ['Набережные Челны, Сармановский тракт, 56', 'Набережные Челны, б-р Кереселидзе, 6/09'], 'Аптека Фармаимпекс': ['Набережные Челны, пр-кт Набережночелнинский, 70/56, пом.1009', 'Набережные Челны, пр-кт Сююмбике, 49/1', 'Набережные Челны, пр-кт Раиса Беляева, 12']}
Кандид В6 таблетки вагинальные 100 мг 6 шт.;https://sc.api.megapteka.ru/items/squares/aa/79/aa795535943a6721f8d785cc9d370fc7cec6a9fe5f998e2cec0ac24630c11c2c.jpg;57 ₽;Акушерство. Гинекология;Ломекомб, Протубломе;Таблетки, покрытые пленочной оболочкой, светло-коричневого или розовато-коричневого цвета, овальной формы, двояковыпуклые. На изломе таблетка от белого до белого с кремоватым или желтоватым оттенком цвета.;{'Аптека Апрель': ['Набережные Челны, пр-кт Автозаводский, 59', 'Набережные Челны, ул. Шамиля Усманова, 119А', 'Набережные Челны, ул. Гидростроителей, 26', 'Набережные Челны, пр-кт Мусы Джалиля, 68'], 'Будь Здоров!': ['Набережные Челны, ул. Хади Такташа, 39, пом.2', 'Набережные Челны, пр-кт Яшьлек, 41'], 'Аптека Фармаимпекс': ['Набережные Челны, пр-кт Набережночелнинский, 70/56, пом.1009'], 'Бережная аптека': ['Набережные Челны, Сармановский тракт, 56'], 'Планета Здоровья': ['Набережные Челны, ул. Виктора Полякова, 20Г', 'Набережные Челны, ул. Вахитова, 14А']}
Кандид таблетки вагинальные 500 мг 1 шт.;https://sc.api.megapteka.ru/items/squares/21/50/2150e2924782a2c94d3e1552501980e4768f8b3b265eeca576199a622a08499f.jpg;67 ₽;Акушерство. Гинекология;Азитромицинсанофи, Зитролидфорте, Азитромициндж, Сумамокс, Азитромицинфортеалиум;Белый или почти белый неоднородный порошок, в том числе, микросферы.Суспензия белого, почти белого или светло-желтого цвета с фруктовым запахом.;{'Планета Здоровья': ['Набережные Челны, ул. Виктора Полякова, 20Г', 'Набережные Челны, ул. Вахитова, 16А', 'Набережные Челны, пр-кт Мусы Джалиля, 74', 'Набережные Челны, б-р Цветочный, 5', 'Набережные Челны, ул. Мира, 24', 'Набережные Челны, наб. Габдулы Тукая, 2', 'Набережные Челны, 16-й комплекс, 1А/пр-кт Раиса Беляева, 28'], 'Аптека Фармаимпекс': ['Набережные Челны, пр-кт Набережночелнинский, 70/56, пом.1009'], 'Аптека Апрель': ['Набережные Челны, пос. ЗЯБ, ул. Комарова, 24А', 'Набережные Челны, ул. Шамиля Усманова, 36А']}
Кандид гель вагинальный 2 % 30 г туба 1 шт.;https://sc.api.megapteka.ru/items/squares/58/36/5836452852791ba856af18edbf4be9d4d38cd080440f18011e931d3c55990100.jpg;116 ₽;Акушерство. Гинекология;Модэлльовуле, Делуна, Мануэль, Мерсилон, Планиженсдезо;"Круглые двояковыпуклые таблетки от белого до почти белого цвета с гравировкой ""142"" на одной стороне и гладкие с другой стороны.";{'Планета Здоровья': ['Набережные Челны, пр-кт Мира, 52/16 компл.3/01', 'Набережные Челны, ул. Вахитова, 16А', 'Набережные Челны, ул. Мира, 24', 'Набережные Челны, ул. Виктора Полякова, 20Г', 'Набережные Челны, пр-кт Мира, 65', 'Набережные Челны, 16-й комплекс, 1А/пр-кт Раиса Беляева, 28'], 'Экона': ['Набережные Челны, пр-кт Московский, 181'], 'Бережная аптека': ['Набережные Челны, б-р Кереселидзе, 6/09', 'Набережные Челны, Сармановский тракт, 56'], 'Аптека Фармаимпекс': ['Набережные Челны, пр-кт Раиса Беляева, 12']}
Кандид крем для наружного применения 1 % 20 г туба 1 шт.;https://sc.api.megapteka.ru/items/squares/78/f7/78f71b7c618d8b22fcc1e0e85f8cb52ed96cd68ff5fbff92a17f8c5946452e6f.jpg;377 ₽;Акушерство. Гинекология;Омепразолвелфарм, Омепразолтева, Омепразол, Омепразолзентива, Омепразолакрихин;"Твёрдые желатиновые прозрачные капсулы голубого цвета, с надписью белыми чернилами ""plethico"" на крышечке и теле, размер ""2"", содержащие гранулы бело­желтоватого цвета.";{'Планета Здоровья': ['Набережные Челны, пр-кт Сююмбике, 53', 'Набережные Челны, 16-й комплекс, 1А/пр-кт Раиса Беляева, 28', 'Набережные Челны, пр-кт Сююмбике, 40', 'Набережные Челны, ул. Мира, 24', 'Набережные Челны, наб. Габдулы Тукая, 2'], 'Будь Здоров!': ['Набережные Челны, ул. Аркылы, 23А', 'Набережные Челны, ул. Хади Такташа, 39, пом.2'], 'Алоэ': ['Набережные Челны, пр-кт Набережночелнинский, 13А', 'Набережные Челны, пр-кт Автозаводской, 17'], 'Магнит': ['Набережные Челны, ул. Шамиля Усманова, 50']}
Кандид раствор для наружного применения 1 % флакон 20 мл;https://sc.api.megapteka.ru/items/5d/08/6d3a6474b859253d631ab9f0477165b33643e8c32bd510d34595aecf302999a2.jpg;460 ₽;Акушерство. Гинекология;Цефинвик, Протозидим, Лоразидим, Фортазим, Цефтазидимакос;Порошок белого или белого с желтоватым оттенком цвета.Восстановленный раствор (содержимое флакона 0,5 г (1,0 г) в 1,5 мл (3 мл) воды) прозрачный, от желтоватого до желтого цвета.;{'Экона': ['Набережные Челны, 6-й комплекс, 3', 'Набережные Челны, пр-кт Мусы Джалиля, 42А'], 'Алоэ': ['Набережные Челны, пр-кт Автозаводской, 17', 'Набережные Челны, пр-кт Набережночелнинский, 13А', 'Набережные Челны, ул. Татарстан, 16']}
Кандид раствор для местного применения 1 % 15 мл флакон 1 шт.;https://sc.api.megapteka.ru/items/squares/4e/8d/4e8dabeccd662fffae57110652648bdc87a98e8012b35245f745c251986c53e8.jpg;523,80 ₽;Акушерство. Гинекология;Проканазол, Флуконазолкаби, Флуконазол, Флуконазолтева, Флуконазол;Прозрачный бесцветный раствор.;{'Аптека Апрель': ['Набережные Челны, пр-кт Автозаводский, 59'], 'Планета Здоровья': ['Набережные Челны, пр-кт Мира, 52/16 компл.3/01', 'Набережные Челны, пр-кт Сююмбике, 53', 'Набережные Челны, пр-кт Чулман, 33'], 'Низкие цены': ['Набережные Челны, ул. Гидростроителей, 9'], 'АптекаПлюс': ['Набережные Челны, ул. им. Мусы Джалиля, 86', 'Набережные Челны, пр-кт Дружбы Народов, 9Б'], 'Аптека Фармаимпекс': ['Набережные Челны, пр-кт Набережночелнинский, 70/56, пом.1009'], 'Будь Здоров!': ['Набережные Челны, ул. Хади Такташа, 39, пом.2', 'Набережные Челны, б-р Главмосстроевцев, 5, пом.2']}
Кандид Б крем для наружного применения 1 % 15 г туба 1 шт.;https://sc.api.megapteka.ru/items/squares/3b/e9/3be999effc56b81450f319098d7fb2cdb89dd6c1b33f0c9ad6935c4a01eea3f7.jpg;673 ₽;Акушерство. Гинекология;Клотримазолакос, Канизон, Клотримазол, Клотримазолвертекс, Фунгицип;"Белые, двояковыпуклые таблетки без оболочки, овальной формы, усеченной с одной стороны, с монограммой ""G"" на одной стороне и знаком ""V6"" на другой стороне.";{'Планета Здоровья': ['Набережные Челны, ул. Яшьлек, 14', 'Набережные Челны, пр-кт Мира, 50/15'], 'Алоэ': ['Набережные Челны, пр-кт Набережночелнинский, 13А', 'Набережные Челны, ул. Татарстан, 16'], 'Аптека Фармаимпекс': ['Набережные Челны, пр-кт Набережночелнинский, 70/56, пом.1009', 'Набережные Челны, пр-кт Раиса Беляева, 12'], 'АптекаПлюс': ['Набережные Челны, пр-кт Раиса Беляева, 45А'], 'Экона': ['Набережные Челны, 6-й комплекс, 3', 'Набережные Челны, пр-кт Московский, 181'], 'Аптека Апрель': ['Набережные Челны, пр-кт Набережночелнинский, 51']}
Нистатин таблетки 500 000 ЕД 20 шт.;https://sc.api.megapteka.ru/items/squares/eb/e6/ebe621d17fd6a51c31794061646b51bc035d61228a34e844f4a357a161c6be5a.jpg;57 ₽;Акушерство. Гинекология;У данного лекарства нет аналогов;Таблетки массой 1466 мг±5%.;{'Планета Здоровья': ['Набережные Челны, пр-кт Мусы Джалиля, 74', 'Набережные Челны, ул. Мира, 24', 'Набережные Челны, пр-кт Сююмбике, 40'], 'Экона': ['Набережные Челны, 6-й комплекс, 3', 'Набережные Челны, пр-кт Московский, 129/5'], 'Бережная аптека': ['Набережные Челны, б-р Кереселидзе, 6/09', 'Набережные Челны, Сармановский тракт, 56'], 'Алоэ': ['Набережные Челны, пр-кт Набережночелнинский, 13А', 'Набережные Челны, Автозаводский пр-кт, 62', 'Набережные Челны, ул. Татарстан, 16']}
Нистатин мазь для наружного применения 100000 ЕД туба 15 г;https://sc.api.megapteka.ru/items/squares/96/df/96df9a5cbbdca04b76252c6cb10a9e458f49fc8e0da39f13affd6b58122081e3.jpg;90 ₽;Акушерство. Гинекология;Нистатин;Таблетки, покрытые пленочной оболочкой, светло-желтого цвета с зеленоватым оттенком, с легким запахом ванилина.;{'АптекаПлюс': ['Набережные Челны, Сармановский тракт, 52, пом.1'], 'Экона': ['Набережные Челны, пр-кт Московский, 181']}
Нистатин мазь для наружного применения 100000 ЕД туба 30 г;https://sc.api.megapteka.ru/items/squares/26/3c/263c762a2a0ece116e88e11f6394c71fab08e274a18c7789b955b3f451334620.jpg;94 ₽;Акушерство. Гинекология;Нистатин;Таблетки, покрытые пленочной оболочкой, светло-желтого цвета с зеленоватым оттенком, с легким запахом ванилина.;{'Будь Здоров!': ['Набережные Челны, пр-кт Московский, 80, пом.1'], 'Планета Здоровья': ['Набережные Челны, пр-кт Мира, 52/16 компл.3/01', 'Набережные Челны, ул. Мира, 24', 'Набережные Челны, пр-кт Чулман, 33', 'Набережные Челны, наб. Габдулы Тукая, 2'], 'АптекаПлюс': ['Набережные Челны, ул. Набережночелнинский, 7', 'Набережные Челны, пр-кт Мира, 66А'], 'Экона': ['Набережные Челны, пр-кт Мусы Джалиля, 60А'], 'Магнит': ['Набережные Челны, пр-кт Московский, 133А'], 'Аптека Фармаимпекс': ['Набережные Челны, пр-кт Сююмбике, 49/1']}
Нистатин суппозитории вагинальные 250 000 ЕД 10 шт.;https://sc.api.megapteka.ru/items/squares/37/a1/37a1fe710536b9bab62cbe81a55736e1560359c4693eafc5e379f361e04cb77f.jpg;100 ₽;Акушерство. Гинекология;Нистатин;Таблетки, покрытые пленочной оболочкой, светло-желтого цвета с зеленоватым оттенком, с легким запахом ванилина.;{'Планета Здоровья': ['Набережные Челны, б-р Цветочный, 5', 'Набережные Челны, пр-кт Мира, 50/15', 'Набережные Челны, наб. Габдулы Тукая, 2', 'Набережные Челны, ул. Мира, 24', 'Набережные Челны, пр-кт Сююмбике, 53']}
Нистатин суппозитории вагинальные 500 000 ЕД 10 шт.;https://sc.api.megapteka.ru/items/squares/37/e8/37e82002d7e7a3aa21177c6b56e4d30029faa571d4a5794ca395857c4c82662d.jpg;132 ₽;Акушерство. Гинекология;Нистатин;Таблетки, покрытые пленочной оболочкой, светло-желтого цвета с зеленоватым оттенком, с легким запахом ванилина.;{'Планета Здоровья': ['Набережные Челны, пр-кт Сююмбике, 53', 'Набережные Челны, 16-й комплекс, 1А/пр-кт Раиса Беляева, 28', 'Набережные Челны, ул. Виктора Полякова, 20Г', 'Набережные Челны, пр-кт Мира, 50/15', 'Набережные Челны, б-р Цветочный, 5', 'Набережные Челны, пр-кт Чулман, 33', 'Набережные Челны, пр-кт Сююмбике, 40'], 'АптекаПлюс': ['Набережные Челны, ул. Набережночелнинский, 7'], 'Будь Здоров!': ['Набережные Челны, б-р Главмосстроевцев, 5, пом.2', 'Набережные Челны, ул. Хади Такташа, 39, пом.2']}
Нистатин суппозитории вагинальные 500 000 ЕД 10 шт.;https://sc.api.megapteka.ru/items/6d/f1/a57751b00c45e7916bfe54f70f14d80fab61bdb76885ed16869234bfb52a6b9c.jpg;157 ₽;Акушерство. Гинекология;Нистатин;Таблетки, покрытые пленочной оболочкой, светло-желтого цвета с зеленоватым оттенком, с легким запахом ванилина.;{'Аптека Апрель': ['Набережные Челны, пр-кт Московский, 157Б', 'Набережные Челны, ул. Шамиля Усманова, 36А', 'Набережные Челны, пр-кт Сююмбике, 65/35', 'Набережные Челны, пр-кт Московский, 140Б', 'Набережные Челны, пр-кт Автозаводский, 59', 'Набережные Челны, ул. им. Комарова, 18', 'Набережные Челны, 6-й комплекс, 1, пр-кт Мира, 50/15', 'Набережные Челны, пр-кт Автозаводский, 24/1'], 'Магнит': ['Набережные Челны, ул. Казанский пр-кт, 118/2', 'Набережные Челны, ул. Шамиля Усманова, 50']}
